hh_id,psu,strata,weight,d_cm,d_nutr,d_satt,d_educ,d_elct,d_sani,d_wtr,d_hsg,d_ckfl,d_asst,sex_Male,sex_Female,agec7_0-4,agec7_5-9,agec7_10-14,agec7_15-17,agec7_18-59,agec7_60+,hhsize,region,area
810,8,Chitipa Rural,0.20637658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,2,4,0,1,1,1,3,0,6,Chitipa,rural
811,8,Chitipa Rural,0.20637658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0,0,0,0,1,0,1,Chitipa,rural
812,8,Chitipa Rural,0.20637658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,2,5,2,1,2,0,2,0,7,Chitipa,rural
813,8,Chitipa Rural,0.20637658,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,4,4,0,1,1,1,5,0,8,Chitipa,rural
814,8,Chitipa Rural,0.20637658,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,3,2,0,0,2,1,2,0,5,Chitipa,rural
815,8,Chitipa Rural,0.20637658,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,2,4,1,2,1,0,2,0,6,Chitipa,rural
816,8,Chitipa Rural,0.20637658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,2,1,0,1,0,0,2,0,3,Chitipa,rural
817,8,Chitipa Rural,0.20637658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,2,4,1,0,1,1,3,0,6,Chitipa,rural
818,8,Chitipa Rural,0.20637658,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,3,3,1,1,2,0,2,0,6,Chitipa,rural
819,8,Chitipa Rural,0.20637658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,4,1,0,0,0,2,3,0,5,Chitipa,rural
820,8,Chitipa Rural,0.20637658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,2,2,1,1,0,0,2,0,4,Chitipa,rural
821,8,Chitipa Rural,0.20637658,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Chitipa,rural
822,8,Chitipa Rural,0.20637658,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,3,3,1,1,1,1,2,0,6,Chitipa,rural
824,8,Chitipa Rural,0.20637658,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,3,2,1,1,1,0,2,0,5,Chitipa,rural
901,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0,3,4,2,0,1,1,2,1,7,Chitipa,rural
902,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,2,2,1,0,1,0,2,0,4,Chitipa,rural
903,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0,5,2,0,0,0,1,6,0,7,Chitipa,rural
904,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,1,2,0,0,0,0,1,2,3,Chitipa,rural
905,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0,2,0,0,0,1,0,1,2,Chitipa,rural
906,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,1,1,0,0,0,0,2,0,2,Chitipa,rural
907,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,4,5,0,1,2,1,5,0,9,Chitipa,rural
908,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,7,4,3,4,1,0,1,2,11,Chitipa,rural
909,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0,3,4,0,2,2,1,2,0,7,Chitipa,rural
910,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,4,3,0,0,2,1,4,0,7,Chitipa,rural
911,9,Chitipa Rural,0.25129384,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,0,2,1,0,0,0,1,0,2,Chitipa,rural
912,9,Chitipa Rural,0.25129384,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0,2,1,1,0,0,0,2,0,3,Chitipa,rural
913,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,3,4,0,1,1,2,2,1,7,Chitipa,rural
914,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,6,1,0,2,1,1,3,0,7,Chitipa,rural
915,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,3,1,1,0,1,0,2,0,4,Chitipa,rural
916,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,5,2,0,1,2,0,3,1,7,Chitipa,rural
917,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,2,2,2,0,0,0,2,0,4,Chitipa,rural
918,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,6,3,1,2,1,1,4,0,9,Chitipa,rural
919,9,Chitipa Rural,0.25129384,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,3,4,1,1,0,0,4,1,7,Chitipa,rural
920,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,5,3,0,2,2,1,3,0,8,Chitipa,rural
921,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,3,5,1,1,1,0,4,1,8,Chitipa,rural
922,9,Chitipa Rural,0.25129384,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,1,2,1,0,0,0,2,0,3,Chitipa,rural
923,9,Chitipa Rural,0.25129384,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,6,1,1,0,1,1,4,0,7,Chitipa,rural
924,9,Chitipa Rural,0.25129384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,1,0,0,0,0,0,1,0,1,Chitipa,rural
1001,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,3,2,0,0,1,0,3,1,5,Chitipa,rural
1002,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,1,1,0,0,0,0,2,0,2,Chitipa,rural
1003,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1,0,1,0,0,0,0,0,1,1,Chitipa,rural
1004,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,0,3,0,1,0,1,0,1,0,3,Chitipa,rural
1005,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,2,2,0,0,1,0,3,0,4,Chitipa,rural
1007,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,1,2,1,0,0,0,2,0,3,Chitipa,rural
1008,10,Chitipa Rural,0.3184096,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,3,2,1,0,0,2,0,5,Chitipa,rural
1009,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0,4,3,1,1,2,1,2,0,7,Chitipa,rural
1010,10,Chitipa Rural,0.3184096,,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,3,3,0,2,2,0,2,0,6,Chitipa,rural
1011,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,3,2,1,2,0,0,2,0,5,Chitipa,rural
1012,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,1,0,0,0,0,1,1,2,Chitipa,rural
1013,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,4,0,1,3,0,2,0,6,Chitipa,rural
1014,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,2,1,1,0,0,0,2,0,3,Chitipa,rural
1015,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,0,2,0,0,0,1,0,1,2,Chitipa,rural
1016,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1.0,1,2,0,0,0,0,0,2,0,2,Chitipa,rural
1017,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,3,4,1,1,3,0,2,0,7,Chitipa,rural
1018,10,Chitipa Rural,0.3184096,,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,3,3,0,2,2,0,2,0,6,Chitipa,rural
1019,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,0,3,2,1,2,0,0,2,0,5,Chitipa,rural
1020,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,0,2,1,0,1,0,0,2,0,3,Chitipa,rural
1021,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,4,0,2,1,0,1,0,4,Chitipa,rural
1022,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,3,2,1,0,0,2,0,5,Chitipa,rural
1023,10,Chitipa Rural,0.3184096,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,3,2,1,1,1,0,2,0,5,Chitipa,rural
1024,10,Chitipa Rural,0.3184096,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,1.0,1,6,1,0,1,2,1,3,0,7,Chitipa,rural
1102,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,1,0,0,0,0,2,1,3,Chitipa,rural
1103,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,2,3,2,1,0,0,2,0,5,Chitipa,rural
1104,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,2,1,0,1,0,0,2,0,3,Chitipa,rural
1105,11,Chitipa Rural,0.3431448,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,2,2,1,1,0,0,2,0,4,Chitipa,rural
1106,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,0,1,0,0,0,0,0,1,1,Chitipa,rural
1107,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,1,0,0,0,0,0,2,2,Chitipa,rural
1108,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0,4,3,1,2,0,1,3,0,7,Chitipa,rural
1109,11,Chitipa Rural,0.3431448,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1,5,4,0,3,2,1,3,0,9,Chitipa,rural
1110,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,2,4,0,1,1,2,2,0,6,Chitipa,rural
1111,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,2,1,0,1,0,0,1,1,3,Chitipa,rural
1112,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,2,0,1,1,1,1,0,4,Chitipa,rural
1113,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,4,1,0,0,1,1,3,0,5,Chitipa,rural
1114,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,1,2,1,0,0,0,2,0,3,Chitipa,rural
1115,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,3,1,1,1,0,0,2,0,4,Chitipa,rural
1116,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,0,4,1,0,2,0,1,0,4,Chitipa,rural
1117,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Chitipa,rural
1118,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,1,0,0,0,2,1,0,3,Chitipa,rural
1119,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,7,3,2,1,2,1,4,0,10,Chitipa,rural
1120,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,3,3,1,0,1,1,3,0,6,Chitipa,rural
1121,11,Chitipa Rural,0.3431448,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,0,6,2,0,1,2,2,3,0,8,Chitipa,rural
1122,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,0,1,0,0,0,0,0,1,1,Chitipa,rural
1123,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,2,1,1,0,0,2,0,4,Chitipa,rural
1124,11,Chitipa Rural,0.3431448,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,2,2,0,0,1,0,3,0,4,Chitipa,rural
1201,12,Chitipa Rural,0.42819202,,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,1,4,1,2,0,0,2,0,5,Chitipa,rural
1202,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0,3,5,1,1,3,1,2,0,8,Chitipa,rural
1204,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,3,3,0,2,1,1,2,0,6,Chitipa,rural
1205,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,2,2,1,1,0,0,2,0,4,Chitipa,rural
1206,12,Chitipa Rural,0.42819202,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,3,1,1,1,0,0,2,0,4,Chitipa,rural
1208,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,3,0,1,2,0,2,0,5,Chitipa,rural
1209,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,2,5,0,3,2,0,2,0,7,Chitipa,rural
1210,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,3,0,1,2,0,2,0,5,Chitipa,rural
1211,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,4,4,0,2,2,1,3,0,8,Chitipa,rural
1212,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,2,0,1,0,0,1,1,3,Chitipa,rural
1213,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,6,1,1,1,2,1,2,0,7,Chitipa,rural
1214,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,3,1,1,0,1,0,2,0,4,Chitipa,rural
1215,12,Chitipa Rural,0.42819202,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,4,4,1,1,2,1,3,0,8,Chitipa,rural
1216,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0,3,2,1,0,0,2,1,1,5,Chitipa,rural
1217,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,4,2,1,2,1,0,2,0,6,Chitipa,rural
1218,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,4,1,0,0,1,1,2,1,5,Chitipa,rural
1219,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,3,3,1,2,1,0,2,0,6,Chitipa,rural
1220,12,Chitipa Rural,0.42819202,0.0,,0.0,0.0,1.0,0.0,1.0,1,1.0,1,4,3,1,1,2,1,2,0,7,Chitipa,rural
1221,12,Chitipa Rural,0.42819202,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,3,1,1,1,1,0,1,0,4,Chitipa,rural
1222,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,3,1,0,0,1,1,2,0,4,Chitipa,rural
1223,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,0,2,1,0,0,0,0,2,1,3,Chitipa,rural
1224,12,Chitipa Rural,0.42819202,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,1,3,1,2,0,0,1,0,4,Chitipa,rural
1301,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,1,5,0,1,1,1,3,0,6,Chitipa,rural
1302,13,Chitipa Rural,0.14427935,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,1,1,2,0,0,0,0,3,0,3,Chitipa,rural
1303,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,2,1,1,0,0,0,2,0,3,Chitipa,rural
1304,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,4,4,0,1,2,1,4,0,8,Chitipa,rural
1305,13,Chitipa Rural,0.14427935,0.0,,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,2,1,1,0,0,2,0,4,Chitipa,rural
1306,13,Chitipa Rural,0.14427935,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,4,3,1,0,2,1,3,0,7,Chitipa,rural
1307,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Chitipa,rural
1308,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,2,0,2,0,0,1,1,4,Chitipa,rural
1309,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,4,3,0,2,1,1,3,0,7,Chitipa,rural
1310,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,3,3,0,2,2,0,2,0,6,Chitipa,rural
1311,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,2,3,0,2,1,0,2,0,5,Chitipa,rural
1312,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,0,0,0,0,0,1,0,1,Chitipa,rural
1313,13,Chitipa Rural,0.14427935,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,0,2,1,0,0,0,1,0,2,Chitipa,rural
1314,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,2,1,0,0,0,1,1,1,3,Chitipa,rural
1315,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,2,3,0,1,2,1,1,0,5,Chitipa,rural
1316,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,2,2,2,0,0,0,2,0,4,Chitipa,rural
1317,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,3,0,0,2,1,2,0,5,Chitipa,rural
1318,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0,3,2,0,2,1,0,2,0,5,Chitipa,rural
1319,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,1,1,1,0,0,1,0,3,Chitipa,rural
1320,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,3,3,1,1,0,1,3,0,6,Chitipa,rural
1321,13,Chitipa Rural,0.14427935,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,0,2,1,0,0,0,1,0,2,Chitipa,rural
1322,13,Chitipa Rural,0.14427935,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1.0,1,3,2,2,1,1,0,1,0,5,Chitipa,rural
1323,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,1,2,0,1,1,0,1,0,3,Chitipa,rural
1324,13,Chitipa Rural,0.14427935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,2,0,0,1,0,0,1,2,Chitipa,rural
1401,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,0,3,1,1,0,0,1,0,3,Chitipa,rural
1402,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,1,0,0,0,0,2,1,3,Chitipa,rural
1403,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,0,1,0,0,0,0,1,0,1,Chitipa,rural
1404,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,2,1,1,0,0,0,2,0,3,Chitipa,rural
1405,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0,3,2,0,0,1,1,3,0,5,Chitipa,rural
1406,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,4,2,1,1,1,1,2,0,6,Chitipa,rural
1407,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,1,1,0,0,0,0,0,2,2,Chitipa,rural
1408,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,3,6,1,3,1,1,3,0,9,Chitipa,rural
1409,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,1,0,0,0,0,0,1,0,1,Chitipa,rural
1410,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,3,1,1,1,0,1,1,0,4,Chitipa,rural
1411,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,1,3,1,1,0,0,2,0,4,Chitipa,rural
1412,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,4,2,1,3,0,0,2,0,6,Chitipa,rural
1413,14,Chitipa Rural,0.1132123,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0,1,5,1,2,1,0,2,0,6,Chitipa,rural
1414,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,2,1,0,1,1,0,1,0,3,Chitipa,rural
1415,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1,0,0,0,0,0,1,0,1,Chitipa,rural
1416,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,1,1,0,0,1,1,0,3,Chitipa,rural
1417,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,2,1,0,1,0,0,2,0,3,Chitipa,rural
1418,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Chitipa,rural
1419,14,Chitipa Rural,0.1132123,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,2,2,1,1,0,0,2,0,4,Chitipa,rural
1420,14,Chitipa Rural,0.1132123,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,2,2,1,1,0,0,2,0,4,Chitipa,rural
1421,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0,5,1,1,1,1,1,2,0,6,Chitipa,rural
1422,14,Chitipa Rural,0.1132123,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1,3,1,1,0,0,2,0,4,Chitipa,rural
1423,14,Chitipa Rural,0.1132123,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,2,1,1,0,0,0,2,0,3,Chitipa,rural
1424,14,Chitipa Rural,0.1132123,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,6,2,0,3,2,1,2,0,8,Chitipa,rural
1501,15,Chitipa Rural,0.3073537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Chitipa,rural
1502,15,Chitipa Rural,0.3073537,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,2,1,1,0,0,0,2,0,3,Chitipa,rural
1503,15,Chitipa Rural,0.3073537,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0,3,3,1,1,2,0,2,0,6,Chitipa,rural
1504,15,Chitipa Rural,0.3073537,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,2,4,0,2,2,0,2,0,6,Chitipa,rural
1505,15,Chitipa Rural,0.3073537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,3,4,1,1,2,0,3,0,7,Chitipa,rural
1506,15,Chitipa Rural,0.3073537,0.0,,0.0,0.0,1.0,1.0,0.0,0,1.0,0,3,3,2,2,0,0,2,0,6,Chitipa,rural
1507,15,Chitipa Rural,0.3073537,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0,6,2,1,1,2,2,2,0,8,Chitipa,rural
1508,15,Chitipa Rural,0.3073537,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,0,5,2,1,2,2,0,2,0,7,Chitipa,rural
1509,15,Chitipa Rural,0.3073537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,3,1,0,0,0,0,4,0,4,Chitipa,rural
1510,15,Chitipa Rural,0.3073537,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0,5,3,1,2,1,1,3,0,8,Chitipa,rural
1511,15,Chitipa Rural,0.3073537,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,2,6,3,0,1,0,4,0,8,Chitipa,rural
1512,15,Chitipa Rural,0.3073537,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1.0,0,2,2,2,0,0,0,2,0,4,Chitipa,rural
1513,15,Chitipa Rural,0.3073537,0.0,,1.0,0.0,1.0,0.0,1.0,1,1.0,1,7,4,1,2,2,2,4,0,11,Chitipa,rural
